瘤痢,瘤痢疙,老矫,扁柯(∑C),扁柯 QC敲贰弊,碍荐樊(mm),碍荐樊 QC敲贰弊,浅加(m/s),浅加 QC敲贰弊,浅氢(16规困),浅氢 QC敲贰弊,嚼档(%),嚼档 QC敲贰弊,刘扁拘(hPa),捞浇痢柯档(∑C),泅瘤扁拘(hPa),泅瘤扁拘 QC敲贰弊,秦搁扁拘(hPa),秦搁扁拘 QC敲贰弊,老炼(hr),老炼 QC敲贰弊,老荤(MJ/m2),老荤 QC敲贰弊,利汲(cm),3矫埃脚利汲(cm),傈款樊(10盒困),吝窍摸款樊(10盒困),款屈(款屈距绢),弥历款绊(100m ),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),泅惑锅龋(惫郴侥),瘤搁柯档(∑C),瘤搁柯档 QC敲贰弊,5cm 瘤吝柯档(∑C),10cm 瘤吝柯档(∑C),20cm 瘤吝柯档(∑C),30cm 瘤吝柯档(∑C)
114,盔林,2021-07-18,25.2,,,,1.1,,20,,73,,23.4,20,995.7,,1012.8,,0.8,,0.94,,,,6,3,,21,2000,,,28.3,,,,,
114,盔林,2021-07-18,26.8,,,,0.9,,50,,65,,22.8,19.6,995.5,,1012.4,,1,,1.59,,,,6,0,,,2000,,,32.6,,,,,
114,盔林,2021-07-18,28.2,,,,0.8,,70,,57,,21.7,18.8,995.2,,1012,,1,,2.51,,,,1,0,,,2000,,,37.9,,,,,
114,盔林,2021-07-18,29.8,,,,0.9,,110,,51,,21.3,18.5,994.8,,1011.6,,1,,3.04,,,,3,0,,,2000,,,42.3,,,,,
114,盔林,2021-07-18,30.6,,,,1.1,,180,,47,,20.5,17.9,994.5,,1011.2,,1,,3.29,,,,4,3,,15,2000,,,42.6,,,,,
114,盔林,2021-07-18,31,,,,1,,180,,49,,22,19,994.2,,1010.9,,0.6,,2.04,,,,7,6,,15,1985,,,42.7,,,,,
114,盔林,2021-07-18,31.6,,,,1.2,,230,,45,,20.9,18.2,993.7,,1010.3,,0.9,,2.93,,,,7,3,,15,1986,,,45.2,,,,,
114,盔林,2021-07-18,31.4,,,,1.7,,230,,50,,22.9,19.7,993.5,,1010.2,,1,,2.63,,,,8,2,,65,2000,,,44.2,,,,,
114,盔林,2021-07-18,31.3,,,,1.2,,230,,53,,24.1,20.5,993.2,,1009.9,,0.9,,2.15,,,,8,0,,,1987,,,39.5,,,,,
114,盔林,2021-07-18,31.8,,,,1.6,,290,,51,,24,20.4,992.9,,1009.5,,1,,2.18,,,,8,0,,,1987,,,36.3,,,,,
114,盔林,2021-07-18,31.1,,,,1.3,,290,,55,,24.7,20.9,993.1,,1009.8,,0.9,,1.24,,,,7,6,,14,2000,,,32.8,,,,,
114,盔林,2021-07-18,30.7,,,,1.2,,200,,55,,24.3,20.6,993.4,,1010.1,,0.9,,0.69,,,,8,0,,,2000,,,31.3,,,,,
114,盔林,2021-07-18,29.9,,,,1.5,,110,,57,,24,20.4,993.8,,1010.5,,0.3,,0.09,,,,9,1,,29,2000,,,29.3,,,,,
114,盔林,2021-07-18,27.1,,0,,2.5,,140,,64,,22.8,19.6,994.8,,1011.7,,,9,,9,,,10,0,,,2000,,,27.6,,,,,
114,盔林,2021-07-18,24.8,,0.2,,1.1,,160,,78,,24.3,20.6,995.5,,1012.6,,,9,,9,,,10,0,,,1922,,,25.8,,,,,
114,盔林,2021-07-18,25.2,,0,,2.6,,180,,75,,24,20.4,995.7,,1012.8,,,9,,9,,,10,9,,32,2000,,,25.1,,,,,
114,盔林,2021-07-19,24.8,,,9,1.5,,110,,78,,24.3,20.6,995.7,,1012.8,,,9,,9,,,8,5,,,2000,,,25,,,,,
114,盔林,2021-07-19,24.7,,,,0.5,,140,,77,,23.8,20.3,995.8,,1012.9,,,9,,9,,,8,4,,50,2000,,,24.5,,,,,
114,盔林,2021-07-19,24.6,,,,0.8,,160,,78,,24.1,20.5,995.5,,1012.4,,,9,,9,,,3,3,,71,2000,,,24.3,,,,,
114,盔林,2021-07-19,23.8,,,,0.3,,0,,84,,24.7,20.9,995.7,,1012.7,,,9,,9,,,7,2,,40,2000,,,24.2,,,,,
114,盔林,2021-07-19,24,,,,0.7,,50,,84,,25,21.1,995.9,,1012.9,,,9,,9,,,10,6,,39,2000,,,24.2,,,,,
114,盔林,2021-07-19,23.5,,,,0.8,,20,,86,,24.9,21,995.9,,1013,,,9,,9,,,9,3,,40,2000,,,24.1,,,,,
114,盔林,2021-07-19,23.5,,,,0.5,,50,,86,,24.9,21,996.4,,1013.5,,0,,0.01,,,,8,4,,45,2000,,,24.3,,,,,
114,盔林,2021-07-19,24.3,,,,1.1,,360,,80,,24.3,20.6,996.6,,1013.6,,0,,0.31,,,,9,9,,43,2000,,,26,,,,,
114,盔林,2021-07-19,26.3,,,,0.7,,360,,72,,24.6,20.8,996.8,,1013.8,,0.8,,1.1,,,,7,2,,43,2000,,,29.6,,,,,
114,盔林,2021-07-19,27.5,,,,0.6,,110,,65,,23.8,20.3,996.7,,1013.6,,0.6,,1.57,,,,8,6,,41,2000,,,33.2,,,,,
114,盔林,2021-07-19,28.9,,,,1,,180,,58,,23.1,19.8,996.5,,1013.3,,0.4,,1.81,,,,8,8,,45,2000,,,36.5,,,,,
114,盔林,2021-07-19,29.7,,,,0.6,,270,,54,,22.4,19.3,996.4,,1013.2,,0.6,,2.31,,,,9,2,,12,2000,,,37.9,,,,,
114,盔林,2021-07-19,29.7,,0,,1.4,,360,,59,,24.6,20.8,996.3,,1013.1,,0,,1.58,,,,9,1,,12,2000,,,37.6,,,,,
114,盔林,2021-07-19,29.6,,0,,1.4,,340,,61,,25.2,21.2,996.2,,1012.9,,0,,1.45,,,,10,8,,9,2000,,,34.9,,,,,
114,盔林,2021-07-19,30,,,9,1.1,,360,,58,,24.6,20.8,995.8,,1012.6,,0.3,,1.93,,,,10,5,,10,2000,,,38.6,,,,,
114,盔林,2021-07-19,30.6,,0,,0.4,,0,,58,,25.3,21.3,995.3,,1012,,0.2,,1.65,,,,10,8,,11,2000,,,40.2,,,,,
114,盔林,2021-07-19,30.8,,,9,1.1,,160,,50,,22.1,19.1,995.3,,1012,,0.5,,1.76,,,,9,2,,27,2000,,,35.7,,,,,
114,盔林,2021-07-19,28.9,,,9,2,,250,,64,,25.3,21.3,995.5,,1012.3,,0.2,,0.79,,,,9,2,,10,1983,,,33.2,,,,,
114,盔林,2021-07-19,28.4,,,9,1.3,,320,,61,,23.5,20.1,995.6,,1012.4,,0.2,,0.6,,,,8,1,,37,2000,,,31.1,,,,,
114,盔林,2021-07-19,27.8,,,9,1.1,,290,,66,,24.6,20.8,996.1,,1013,,0,,0.37,,,,10,2,,28,2000,,,29.5,,,,,
114,盔林,2021-07-19,27.3,,,9,1.1,,50,,71,,25.6,21.5,996.7,,1013.6,,0,,0.01,,,,7,7,,52,2000,,,27.7,,,,,
114,盔林,2021-07-19,26.6,,,9,0.9,,20,,74,,25.6,21.5,997.3,,1014.3,,,9,,9,,,4,4,,54,2000,,,26.5,,,,,
114,盔林,2021-07-19,25.6,,,9,0.7,,50,,81,,26.4,22,997.6,,1014.7,,,9,,9,,,7,2,,55,2000,,,26,,,,,
114,盔林,2021-07-19,25.2,,,9,0.6,,20,,81,,25.8,21.6,997.6,,1014.7,,,9,,9,,,7,1,,,2000,,,25.4,,,,,
114,盔林,2021-07-20,24.8,,,9,0.3,,0,,82,,25.6,21.5,997.7,,1014.8,,,9,,9,,,5,2,,,2000,,,25.2,,,,,
114,盔林,2021-07-20,24.3,,,,1.2,,50,,86,,26.1,21.8,997.6,,1014.6,,,9,,9,,,9,5,,30,2000,,,25,,,,,
114,盔林,2021-07-20,24.1,,,,0.5,,50,,87,,26,21.7,997.3,,1014.3,,,9,,9,,,9,3,,57,2000,,,24.8,,,,,
114,盔林,2021-07-20,23.8,,,,0,,0,,88,,25.8,21.6,997.5,,1014.5,,,9,,9,,,7,6,,50,583,,,24.3,,,,,
114,盔林,2021-07-20,23.6,,,,0.9,,50,,89,,25.8,21.6,997.5,,1014.6,,,9,,9,,,4,0,,,834,,,23.8,,,,,
114,盔林,2021-07-20,23.4,,,,0,,0,,91,,26.1,21.8,997.9,,1015,,,9,,9,,,5,5,,68,695,,,23.8,,,,,
114,盔林,2021-07-20,23.4,,,,0.8,,20,,90,,25.8,21.6,998.5,,1015.6,,0,,0.01,,,,6,6,,2,614,,,24,,,,,
114,盔林,2021-07-20,23.8,,,,0.5,,20,,87,,25.5,21.4,998.7,,1015.8,,0,,0.23,,,,7,1,,2,600,,,25.4,,,,,
114,盔林,2021-07-20,25.2,,,,0.6,,20,,80,,25.5,21.4,998.8,,1015.9,,0.5,,0.74,,,,9,6,,64,1967,,,28.9,,,,,
114,盔林,2021-07-20,27.3,,,,0.7,,50,,72,,26.1,21.8,998.5,,1015.4,,0.6,,1.45,,,,8,8,,61,1992,,,35.4,,,,,
114,盔林,2021-07-20,28.3,,,,0.3,,0,,66,,25.3,21.3,998.3,,1015.2,,0.7,,2.05,,,,9,6,,46,1809,,,36.4,,,,,
114,盔林,2021-07-20,30.1,,,,1.1,,320,,61,,26,21.7,998.3,,1015.1,,0.1,,1.99,,,,9,9,,52,2000,,,38.9,,,,,
114,盔林,2021-07-20,30.7,,,,1.2,,360,,55,,24.3,20.6,997.9,,1014.7,,0.5,,2.62,,,,9,1,,10,2000,,,44.6,,,,,
114,盔林,2021-07-20,31.2,,,,1.4,,320,,54,,24.4,20.7,997.3,,1014,,0.9,,2.6,,,,8,2,,11,2000,,,43.8,,,,,
114,盔林,2021-07-20,31.1,,,,1.6,,290,,57,,25.6,21.5,996.8,,1013.5,,0.7,,1.97,,,,8,7,,11,1906,,,41.2,,,,,
114,盔林,2021-07-20,31.4,,,,1.5,,200,,57,,26.1,21.8,996.4,,1013.1,,0.8,,2.55,,,,7,7,,11,1513,,,45.7,,,,,
114,盔林,2021-07-20,31.6,,,,1.9,,250,,60,,27.7,22.8,996.2,,1012.9,,0.5,,1.77,,,,8,4,,9,1980,,,40.5,,,,,
114,盔林,2021-07-20,28.7,,,,1.7,,70,,62,,24.3,20.6,996.1,,1012.9,,0.7,,1.61,,,,8,8,,9,2000,,,35.3,,,,,
114,盔林,2021-07-20,30.6,,,,0.3,,0,,59,,25.8,21.6,995.9,,1012.6,,0.8,,1.01,,,,7,0,,,2000,,,33.8,,,,,
114,盔林,2021-07-20,29.3,,,,2.9,,20,,67,,27.2,22.5,996.4,,1013.1,,0.5,,0.52,,,,8,1,,16,2000,,,31.7,,,,,
114,盔林,2021-07-20,25.9,,3.8,,0.5,,290,,85,,28.3,23.1,996.5,,1013.5,,0,,0.04,,,,9,4,,4,1970,,,27.7,,,,,
114,盔林,2021-07-20,25.8,,,9,1.6,,20,,80,,26.4,22,997.2,,1014.2,,,9,,9,,,8,0,,,2000,,,26.6,,,,,
114,盔林,2021-07-20,25,,,9,0.1,,0,,81,,25.6,21.5,997.5,,1014.6,,,9,,9,,,8,0,,,2000,,,25.9,,,,,
114,盔林,2021-07-20,24.7,,,9,0.1,,0,,83,,25.8,21.6,997.6,,1014.7,,,9,,9,,,8,0,,,1944,,,25.5,,,,,
114,盔林,2021-07-21,24.6,,,9,0.1,,0,,83,,25.6,21.5,997.7,,1014.7,,,9,,9,,,7,0,,,2000,,,25.1,,,,,
114,盔林,2021-07-21,24.2,,,,0.6,,20,,84,,25.3,21.3,997.7,,1014.7,,,9,,9,,,8,0,,,2000,,,24.8,,,,,
114,盔林,2021-07-21,24,,,,0.1,,0,,86,,25.6,21.5,997.2,,1014.2,,,9,,9,,,9,0,,,2000,,,24.6,,,,,
114,盔林,2021-07-21,23.7,,,,0.9,,20,,87,,25.5,21.4,997.2,,1014.3,,,9,,9,,,8,0,,,2000,,,24.3,,,,,
114,盔林,2021-07-21,23.5,,,,0.5,,20,,88,,25.3,21.3,997.4,,1014.5,,,9,,9,,,7,1,,11,2000,,,24,,,,,
114,盔林,2021-07-21,23.4,,,,0.5,,20,,89,,25.5,21.4,997.2,,1014.3,,,9,,9,,,7,0,,,2000,,,23.5,,,,,
114,盔林,2021-07-21,23.3,,,,0.5,,290,,88,,25,21.1,997.5,,1014.6,,0,,0.01,,,,8,0,,,2000,,,23.6,,,,,
114,盔林,2021-07-21,24,,,,0.6,,50,,85,,25.3,21.3,997.6,,1014.6,,0.3,,0.28,,,,6,0,,,2000,,,24.6,,,,,
114,盔林,2021-07-21,25.4,,,,0.4,,0,,80,,25.8,21.6,997.8,,1014.9,,1,,0.91,,,,4,0,,,2000,,,28.6,,,,,
114,盔林,2021-07-21,26.9,,,,0.4,,0,,75,,26.4,22,997.8,,1014.8,,1,,1.63,,,,4,0,,,1959,,,32.3,,,,,
114,盔林,2021-07-21,29,,,,0.7,,290,,65,,26,21.7,997.5,,1014.3,,1,,2.41,,,,1,0,,,2000,,,36.9,,,,,
114,盔林,2021-07-21,30.3,,,,0.8,,180,,64,,27.6,22.7,997.2,,1014,,1,,2.94,,,,3,0,,,1998,,,39.4,,,,,
114,盔林,2021-07-21,32.1,,,,1.1,,50,,52,,24.7,20.9,996.4,,1013.1,,1,,3.02,,,,7,0,,,1968,,,40,,,,,
114,盔林,2021-07-21,33.5,,,,1.3,,20,,44,,22.7,19.5,995.8,,1012.4,,1,,3.17,,,,8,1,,16,2000,,,42.2,,,,,
114,盔林,2021-07-21,33.3,,,,2,,200,,33,,16.8,14.8,995.2,,1011.8,,1,,3.13,,,,6,0,,,2000,,,42.5,,,,,
114,盔林,2021-07-21,34,,,,1.3,,160,,30,,15.9,13.9,994.7,,1011.2,,1,,3.11,,,,5,0,,,1983,,,44.3,,,,,
114,盔林,2021-07-21,34.6,,,,1.4,,160,,34,,18.6,16.4,994.2,,1010.7,,1,,2.63,,,,4,0,,,1958,,,37.6,,,,,
114,盔林,2021-07-21,34,,,,1.6,,200,,35,,18.5,16.3,993.8,,1010.3,,1,,1.65,,,,5,0,,,1976,,,33.5,,,,,
114,盔林,2021-07-21,33.7,,,,2.2,,290,,39,,20.4,17.8,993.7,,1010.2,,1,,1.37,,,,6,0,,,2000,,,31.7,,,,,
114,盔林,2021-07-21,32.5,,,,1.6,,290,,44,,21.4,18.6,994.1,,1010.7,,0.9,,0.61,,,,7,0,,,2000,,,30.4,,,,,
114,盔林,2021-07-21,30.5,,,,1.1,,230,,59,,25.6,21.5,994.8,,1011.5,,0.4,,0.11,,,,8,0,,,2000,,,28.9,,,,,
114,盔林,2021-07-21,28.7,,,,1.1,,110,,60,,23.5,20.1,995.4,,1012.2,,,9,,9,,,8,0,,,2000,,,27.3,,,,,
114,盔林,2021-07-21,28.1,,,,1.1,,90,,60,,22.7,19.5,995.9,,1012.7,,,9,,9,,,6,0,,,2000,,,26.4,,,,,
114,盔林,2021-07-21,27.1,,,,1.4,,110,,62,,22.1,19.1,995.9,,1012.8,,,9,,9,,,8,0,,,2000,,,25.6,,,,,
114,盔林,2021-07-22,26.2,,,,0.8,,50,,73,,24.7,20.9,996.1,,1013.1,,,9,,9,,,7,0,,,2000,,,25.4,,,,,
114,盔林,2021-07-22,25.4,,,,1,,20,,73,,23.7,20.2,996,,1013,,,9,,9,,,7,0,,,2000,,,24.7,,,,,
114,盔林,2021-07-22,24.4,,,,1.2,,50,,77,,23.4,20,995.7,,1012.7,,,9,,9,,,6,0,,,2000,,,24,,,,,
114,盔林,2021-07-22,24.2,,,,0,,0,,78,,23.5,20.1,995.4,,1012.4,,,9,,9,,,8,0,,,2000,,,23.6,,,,,
114,盔林,2021-07-22,23.8,,,,0.3,,0,,80,,23.5,20.1,995.3,,1012.3,,,9,,9,,,8,0,,,2000,,,23.4,,,,,
114,盔林,2021-07-22,22.9,,,,0.1,,0,,79,,22,19,995.4,,1012.5,,,9,,9,,,8,0,,,2000,,,22.9,,,,,
114,盔林,2021-07-22,22.8,,,,0.2,,0,,81,,22.4,19.3,995.9,,1013,,0,,0.03,,,,7,0,,,2000,,,23.2,,,,,
114,盔林,2021-07-22,24.5,,,,1.4,,50,,73,,22.4,19.3,996.1,,1013.1,,1,,0.63,,,,7,0,,,2000,,,25.1,,,,,
114,盔林,2021-07-22,26.1,,,,0.5,,20,,66,,22.2,19.2,996.2,,1013.2,,1,,1.33,,,,7,0,,,1987,,,29.9,,,,,
114,盔林,2021-07-22,27.9,,,,1.1,,50,,60,,22.5,19.4,995.9,,1012.7,,1,,1.96,,,,4,0,,,1991,,,35,,,,,
114,盔林,2021-07-22,29.7,,,,1.3,,50,,53,,22,19,995.7,,1012.5,,1,,2.54,,,,2,0,,,2000,,,39.7,,,,,
114,盔林,2021-07-22,31.7,,,,1.2,,20,,41,,19.1,16.8,995.1,,1011.8,,1,,2.97,,,,0,0,,,1973,,,44.4,,,,,
114,盔林,2021-07-22,33.4,,,,1.7,,70,,41,,21,18.3,994.4,,1010.9,,1,,3.33,,,,,0,,,2000,,,47.9,,,,,
114,盔林,2021-07-22,33.9,,,,1.9,,140,,36,,19,16.7,993.5,,1010,,1,,3.46,,,,,0,,,2000,,,50.4,,,,,
114,盔林,2021-07-22,34.5,,,,1.9,,160,,34,,18.5,16.3,992.9,,1009.4,,1,,3.41,,,,,0,,,2000,,,50.9,,,,,
114,盔林,2021-07-22,34.6,,,,2.1,,180,,36,,19.7,17.3,992.5,,1008.9,,1,,3.11,,,,0,0,,,1951,,,50.2,,,,,
114,盔林,2021-07-22,34.5,,,,2.3,,180,,38,,20.8,18.1,992.3,,1008.7,,1,,2.65,,,,1,0,,,1960,,,39.7,,,,,
114,盔林,2021-07-22,33.8,,,,2,,250,,43,,22.5,19.4,992.4,,1008.9,,1,,2.03,,,,1,0,,,1962,,,37,,,,,
114,盔林,2021-07-22,33,,,,2.1,,270,,47,,23.5,20.1,992.3,,1008.8,,1,,1.29,,,,0,0,,,2000,,,33.8,,,,,
114,盔林,2021-07-22,31.9,,,,1.3,,230,,51,,24,20.4,992.4,,1009,,1,,0.58,,,,1,0,,,2000,,,31.9,,,,,
114,盔林,2021-07-22,30.5,,,,1.1,,110,,56,,24.4,20.7,992.8,,1009.5,,0,,0.01,,,,0,0,,,2000,,,29.9,,,,,
114,盔林,2021-07-22,29.4,,,,0.8,,250,,60,,24.6,20.8,993.3,,1010,,,9,,9,,,1,1,,17,2000,,,28.8,,,,,
114,盔林,2021-07-22,28.2,,,,0.6,,110,,65,,24.7,20.9,993.8,,1010.6,,,9,,9,,,3,0,,,2000,,,27.7,,,,,
114,盔林,2021-07-22,27.1,,,,0.1,,0,,68,,24.3,20.6,993.8,,1010.7,,,9,,9,,,1,0,,,2000,,,26.9,,,,,
114,盔林,2021-07-23,26.8,,,,1,,20,,73,,25.6,21.5,993.8,,1010.7,,,9,,9,,,0,0,,,2000,,,26.5,,,,,
114,盔林,2021-07-23,26.1,,,,0.9,,90,,73,,24.6,20.8,993.4,,1010.3,,,9,,9,,,1,0,,,2000,,,25.8,,,,,
114,盔林,2021-07-23,25.3,,,,1,,20,,82,,26.3,21.9,993.4,,1010.4,,,9,,9,,,1,0,,,1882,,,25.5,,,,,
114,盔林,2021-07-23,24.9,,,,0.2,,0,,84,,26.4,22,993.3,,1010.3,,,9,,9,,,0,0,,,1863,,,25,,,,,
114,盔林,2021-07-23,24.4,,,,0.9,,50,,85,,26,21.7,993.3,,1010.2,,,9,,9,,,1,0,,,1664,,,24.6,,,,,
114,盔林,2021-07-23,23.9,,,,0.7,,20,,87,,25.6,21.5,993.6,,1010.6,,,9,,9,,,2,0,,,1728,,,24.3,,,,,
114,盔林,2021-07-23,23.7,,,,0.4,,0,,87,,25.5,21.4,994.1,,1011.1,,0,,0.01,,,,1,0,,,1652,,,24.3,,,,,
114,盔林,2021-07-23,24.9,,,,1.2,,20,,81,,25.5,21.4,994.2,,1011.3,,0.9,,0.42,,,,0,0,,,1850,,,25.5,,,,,
114,盔林,2021-07-23,26.3,,,,0.4,,0,,74,,25.2,21.2,994.3,,1011.2,,1,,1.11,,,,0,0,,,1912,,,30.8,,,,,
114,盔林,2021-07-23,28.6,,,,0.4,,0,,65,,25.3,21.3,994.2,,1011,,1,,1.82,,,,0,0,,,1881,,,36.8,,,,,
114,盔林,2021-07-23,29.8,,,,1.1,,200,,57,,23.8,20.3,993.9,,1010.7,,1,,2.45,,,,0,0,,,1876,,,42.7,,,,,
114,盔林,2021-07-23,30.8,,,,1.3,,320,,55,,24.4,20.7,993.4,,1010.1,,1,,2.93,,,,0,0,,,1854,,,47,,,,,
114,盔林,2021-07-23,32.2,,,,1.5,,290,,50,,24,20.4,992.8,,1009.4,,1,,3.24,,,,1,1,,14,2000,,,50.3,,,,,
114,盔林,2021-07-23,33.7,,,,0.8,,340,,44,,22.9,19.7,992.1,,1008.6,,1,,3.42,,,,0,0,,,1902,,,53,0,,,,
114,盔林,2021-07-23,34.9,,,,1.8,,160,,32,,17.8,15.7,992,,1008.4,,1,,3.41,,,,1,1,,,1993,,,52.9,0,,,,
114,盔林,2021-07-23,34.8,,,,1.6,,140,,33,,18.3,16.1,991.5,,1007.9,,1,,3.12,,,,1,0,,,1991,,,51.8,,,,,
114,盔林,2021-07-23,34,,,,1.2,,340,,44,,23.4,20,990.8,,1007.3,,1,,2.6,,,,3,0,,,1897,,,40.2,,,,,
114,盔林,2021-07-23,34.1,,,,1.3,,270,,45,,24,20.4,990.6,,1007,,1,,1.95,,,,1,1,,19,1961,,,37,,,,,
114,盔林,2021-07-23,33.4,,,,2.3,,290,,47,,24.1,20.5,990.8,,1007.3,,1,,1.33,,,,1,1,,19,2000,,,35,,,,,
114,盔林,2021-07-23,32,,,,1.2,,230,,52,,24.7,20.9,991.1,,1007.7,,1,,0.6,,,,2,2,,,2000,,,32.6,,,,,
114,盔林,2021-07-23,31.1,,,,1.7,,250,,54,,24.3,20.6,991.4,,1008,,0.4,,0.06,,,,4,0,,,1960,,,30.5,,,,,
114,盔林,2021-07-23,29,,,,1.2,,110,,64,,25.5,21.4,991.9,,1008.6,,,9,,9,,,4,0,,,2000,,,29.2,,,,,
114,盔林,2021-07-23,28,,,,0.6,,110,,67,,25.2,21.2,992,,1008.8,,,9,,9,,,5,0,,,2000,,,28.3,,,,,
114,盔林,2021-07-23,27.6,,,,1,,110,,67,,24.7,20.9,992.2,,1009,,,9,,9,,,3,0,,,2000,,,27.4,,,,,
114,盔林,2021-07-24,27,,,,0.9,,70,,69,,24.6,20.8,992.4,,1009.3,,,9,,9,,,3,0,,,2000,,,26.9,,,,,
114,盔林,2021-07-24,26.2,,,,0.5,,110,,74,,25,21.1,992.4,,1009.3,,,9,,9,,,6,0,,,1992,,,26.3,,,,,
114,盔林,2021-07-24,25.9,,,,0.3,,0,,74,,24.7,20.9,992.2,,1009.1,,,9,,9,,,7,0,,,2000,,,25.9,,,,,
114,盔林,2021-07-24,25.3,,,,0.6,,90,,76,,24.4,20.7,992.2,,1009.2,,,9,,9,,,4,0,,,1993,,,25.3,,,,,
114,盔林,2021-07-24,24.8,,,,0.1,,0,,85,,26.4,22,992.5,,1009.5,,,9,,9,,,6,0,,,1633,,,25.1,,,,,
114,盔林,2021-07-24,24.6,,,,0.4,,0,,84,,26,21.7,992.9,,1009.8,,,9,,9,,,8,0,,,1798,,,24.9,,,,,
114,盔林,2021-07-24,24.2,,,,0.8,,50,,86,,26,21.7,993,,1009.9,,0,,0.02,,,,8,0,,,1553,,,25.2,,,,,
114,盔林,2021-07-24,24.6,,,,0.8,,50,,84,,26,21.7,993.1,,1010,,0.4,,0.26,,,,7,0,,,1544,,,26,,,,,
114,盔林,2021-07-24,25.4,,,,1.2,,20,,79,,25.5,21.4,993.3,,1010.3,,0.3,,0.66,,,,8,0,,,1566,,,28,,,,,
114,盔林,2021-07-24,28,,,,0.8,,20,,68,,25.6,21.5,993,,1009.8,,0.9,,1.51,,,,7,0,,,1779,,,36.4,,,,,
114,盔林,2021-07-24,29.1,,,,0.8,,50,,62,,24.9,21,992.8,,1009.5,,1,,2.06,,,,6,0,,,1760,,,40.3,,,,,
114,盔林,2021-07-24,31.1,,,,1.1,,360,,52,,23.4,20,992.4,,1009.1,,1,,2.84,,,,2,0,,,1874,,,45.3,,,,,
114,盔林,2021-07-24,32.7,,,,1.5,,180,,43,,21.2,18.4,991.8,,1008.3,,1,,3.35,,,,1,0,,,2000,,,52.1,,,,,
114,盔林,2021-07-24,33.9,,,,1.3,,360,,45,,23.7,20.2,991.3,,1007.8,,1,,3.46,,,,1,1,,17,1903,,,54,0,,,,
114,盔林,2021-07-24,33.8,,,,2,,230,,42,,22,19,990.9,,1007.4,,1,,3.3,,,,0,0,,,1962,,,53.9,0,,,,
114,盔林,2021-07-24,34.9,,,,1.2,,180,,31,,17.3,15.2,990.4,,1006.8,,1,,2.87,,,,7,0,,,1915,,,50.3,,,,,
114,盔林,2021-07-24,34.8,,,,2.1,,200,,33,,18.3,16.1,989.9,,1006.3,,1,,2.35,,,,4,0,,,1933,,,40.2,,,,,
114,盔林,2021-07-24,34.5,,,,2.6,,180,,35,,19.1,16.8,989.8,,1006.2,,1,,1.94,,,,0,0,,,1949,,,36.3,,,,,
114,盔林,2021-07-24,33.2,,,,1.4,,230,,45,,22.8,19.6,989.9,,1006.4,,1,,1.29,,,,0,0,,,1951,,,34,,,,,
114,盔林,2021-07-24,32.2,,,,1.2,,200,,46,,22.1,19.1,990.2,,1006.7,,1,,0.56,,,,2,0,,,1968,,,31.7,,,,,
114,盔林,2021-07-24,30.9,,,,1.6,,140,,52,,23.1,19.8,990.5,,1007.1,,0.4,,0.05,,,,5,0,,,2000,,,29.9,,,,,
114,盔林,2021-07-24,28.4,,,,0.4,,0,,62,,24,20.4,991.1,,1007.8,,,9,,9,,,4,0,,,1998,,,28.5,,,,,
114,盔林,2021-07-24,27.7,,,,0.5,,70,,65,,24.1,20.5,991.4,,1008.2,,,9,,9,,,2,0,,,2000,,,27.6,,,,,
114,盔林,2021-07-24,27.1,,,,0.7,,90,,66,,23.5,20.1,991.1,,1007.9,,,9,,9,,,2,0,,,2000,,,26.9,,,,,
114,盔林,2021-07-25,26.7,,,,0.7,,20,,72,,25.2,21.2,990.9,,1007.8,,,9,,9,,,2,0,,,2000,,,26.4,,,,,
114,盔林,2021-07-25,25.9,,,,0.4,,0,,76,,25.3,21.3,990.8,,1007.7,,,9,,9,,,3,0,,,1972,,,25.9,,,,,
114,盔林,2021-07-25,25.4,,,,0.7,,20,,78,,25.2,21.2,991,,1008,,,9,,9,,,3,0,,,1937,,,25.4,,,,,
114,盔林,2021-07-25,24.7,,,,0.6,,50,,82,,25.5,21.4,991.3,,1008.3,,,9,,9,,,7,0,,,1859,,,25,,,,,
114,盔林,2021-07-25,24.4,,,,0.6,,20,,83,,25.3,21.3,991.5,,1008.4,,,9,,9,,,6,0,,,1878,,,24.5,,,,,
114,盔林,2021-07-25,23.5,,,,0.7,,50,,86,,24.9,21,991.5,,1008.5,,,9,,9,,,5,0,,,1802,,,24.1,,,,,
114,盔林,2021-07-25,23.4,,,,0.5,,50,,86,,24.7,20.9,991.8,,1008.8,,0,,0.02,,,,4,0,,,1670,,,24.2,,,,,
114,盔林,2021-07-25,24.8,,,,1.1,,20,,79,,24.7,20.9,991.7,,1008.7,,0.9,,0.42,,,,7,0,,,1883,,,25.9,,,,,
114,盔林,2021-07-25,26.5,,,,1.4,,20,,69,,23.8,20.3,991.4,,1008.3,,0.9,,1.03,,,,3,0,,,1976,,,31.5,,,,,
114,盔林,2021-07-25,28.9,,,,0.9,,20,,58,,23.1,19.8,991,,1007.7,,1,,1.84,,,,0,0,,,1964,,,38.4,,,,,
114,盔林,2021-07-25,30.1,,,,0.7,,200,,56,,23.8,20.3,990.7,,1007.4,,1,,2.47,,,,1,0,,,1975,,,44.6,,,,,
